Ticker,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow,2023_PE
NSIT,27.0534,27.93,0.2498,14.915851
NSP,-10.2411,44.5438,-4.4427,25.796993
NSSC,97.7293,27.1589,38.4101,26.601309
NSTG,4.7021,38.4273,,-0.06343374
NTAP,,28.3562,35.9658,15.232489
NTCT,,85.3762,66.2708,9.0422535
NTGR,-15.278,-239.6866,51.8648,26.872726
NTIC,-569.5519,0.6919,-53.9539,17.7
NTIP,-935.6349,-116.2874,-37.3603,
NTLA,99.5754,77.0064,1.4775,-3.8979964
NTNX,18.6401,-22.8511,-68.138,45.984848
NTRA,105.3233,16.129,-20.6276,-78.050415
NTRS,27.7847,-13.5443,-17.1183,11.604225
NTWK,89.7656,-147.8646,516.0737,6.631579
NUE,846.3264,11.4226,-40.5206,13.985891
NURO,9.0461,93.5872,47.8394,10.924999
NUS,-23.0404,-28.8512,-91.7969,7.587097
NVAX,316.907,-62.2688,-17.1561,-108.25
NVDA,,125.1154,-55.2092,27.862625
NVEC,,24.0553,56.4326,28.763252
NVEE,124.3173,5.994,-10.7258,16.357895
NVFY,-23.4518,-14.331,-54.8392,
NVR,37.2229,39.5285,-7.7634,14.606602
NVRO,58.1412,-102.2846,-3172.7424,-4.7657657
NVT,-678.178,46.5005,41.8459,20.244383
NWBI,106.1653,-13.3856,0.9658,10.816327
NWE,20.375,-2.051,6.0779,13.706521
NWFL,65.2188,17.3309,-42.671,
NWL,-180.7792,-68.328,-296.9543,10.447369
NWLI,173.569,-2.3862,-61.6934,
NWN,2.455,9.7081,8.7656,13.576513
NWPX,-39.5118,170.3202,-32.351,11.344086
NWS,-126.0047,88.7879,-76.0835,
NWSA,-126.0047,88.7879,-76.0835,26.741573
NX,48.0154,55.0298,-6.6055,12.441948
NXRT,-47.6646,-140.1962,-578.013,-48.914288
NXST,2.7726,16.4269,-64.3666,9.289611
NYCB,16.6341,9.0604,-112.1538,9.464286
NYMT,-166.9647,-254.5575,-83.7026,7.527472
NYT,119.7447,-20.9419,33.6287,23.010695
O,-9.1103,141.8677,0.3337,32.846626
OC,-359.7911,24.7236,-3.6261,10.666455
OCC,-207.9934,-105.2506,-695.3764,
OCFC,73.871,33.1834,-29.0403,7.647669
OCN,-145.0249,41.989,-347.8599,3.3012729
OCUL,-95.7895,984.0531,13.6518,-5.3863635
OCX,114.1421,13.737,-61.8927,-1.2575758
ODC,-41.2011,-48.9427,420.8142,
ODFL,53.7688,33.1392,-9.9957,25.167591
ODP,-34.7962,-179.8077,-16.2651,7.421283
OESX,,-76.6932,-663.799,-3.5833335
OFED,5.2019,0.8364,,
OFG,96.6324,13.7447,9.4039,9.072865
OFIX,-1624.7914,-48.5422,666.5958,inf
OFLX,31.5671,-9.8225,-12.1031,
OGE,-524.4675,-9.7111,-37.3892,15.131005
OGEN,-40.5554,-9.0584,,-0.09583333
OGS,5.1025,7.4154,4.2797,15.546987
OHI,161.5621,2.4447,-43.2737,20.828766
OI,-40.1606,291.9463,-117.637,5.520295
OII,-90.0741,-152.6112,275.479,12.057895
OIS,-86.3375,-85.0921,-235.1258,8.866667
OKE,144.7745,14.8,54.4135,14.517432
OKTA,,218.797,-3.8915,33.81091
OLED,38.1197,14.0316,-3.3562,27.71579
OLLI,,-35.1225,-34.7179,20.661016
OLN,-233.6942,2.329,-65.3177,8.876061
OLP,41.7776,8.5441,-29.7864,45.82
OMC,46.7199,-6.8931,0.3001,10.858479
OMCL,141.8121,-92.7449,-460.6763,18.748253
OMER,-240.6878,-75.5878,,-1.7597766
OMEX,-32.7823,132.421,,-3.9462366
OMF,80.0,-33.6377,-26.4908,6.7851562
OMI,641.8198,-89.8962,-284.4701,12.558375
ON,331.0845,88.4113,14.7987,14.436214
ONB,22.5826,54.3165,35.8883,8.029127
ONTX,-35.7515,17.3297,-0.0844,-1.1573255
ONVO,,-31.9624,50.76,-0.78102195
OOMA,,-28.2671,108.7379,11.387096
OPGN,32.7913,7.1181,,-1.3896552
OPI,-222.4918,-25.3178,1036.5526,-1.1160221
OPK,-198.5516,989.4901,-42.4908,-4.692308
OPOF,56.6153,7.9147,-15.1296,
OPRX,-117.1299,-3125.41,53.5687,17.288136
OPTN,-17.5267,-9.0685,-52.5838,-9.122222
OPTT,,27.8726,39.4829,-0.086547084
OPY,29.2537,-79.6489,-6.7139,15.644531
ORA,-27.3404,6.0378,88.9385,26.26749
ORC,-3143.2331,299.0936,-84.8228,36.217392
ORCL,35.629,-51.1349,26.5893,18.258427
ORGO,446.6055,-83.512,-68.1625,39.166664
ORI,174.6688,-55.263,-12.7914,10.156463
ORLY,23.5338,0.368,8.0055,21.595482
ORN,-172.0079,-13.3791,41.7301,12.927273
ORRF,24.2527,-32.9795,61.8324,6.4740734
OSBC,-27.9641,236.2852,36.0863,7.326203
OSG,-254.1528,-157.4332,135.1077,20.266666
OSIS,-1.5986,55.7712,-20.4331,15.142857
OSK,58.2893,-65.8283,243.8758,9.595726
OSPN,460.6599,-52.8054,106.45,9.747747
OSUR,54.1214,-25.5022,-413.1676,-22.041668
OTTR,84.4206,60.7657,3.5213,20.421053
OUT,-158.3607,315.4494,-391.0074,20.868422
OVBC,14.3581,13.6891,-5.3006,
OVLY,19.3614,40.1849,34.6957,
OXM,,-237.233,26.206,10.545988
OXY,-115.6564,472.9543,-64.7023,14.072341
OZK,98.3573,-2.5665,22.4486,7.0204406
PACB,-716.3419,73.404,-2.3908,-2.012195
PAG,118.5063,16.1812,-23.6812,10.523745
PAHC,62.0917,-9.5798,-33.694,13.577236
PANL,492.1932,18.2436,-66.8854,6.545454
PANW,86.8539,-46.4823,-264.6816,47.29919
PAR,107.3163,-8.5489,0.6246,352.33334
PARR,-80.1272,-547.9735,100.0725,8.213333
PATK,131.7254,45.92,-56.4599,10.861746
PAYC,36.6022,43.5951,21.1092,21.361362
PAYX,-0.0546,26.9066,11.8107,23.85743
PB,-1.8164,1.005,-20.0566,10.629503
PBF,-116.5901,1145.368,-25.5944,9.232236
PBH,,24.7137,-140.0748,15.49892
PBHC,78.518,4.2315,-28.1395,
PBI,-99.251,-2834.2709,-1143.928,32.769234
PBPB,-63.628,-118.2686,17.8136,35.13793
PBYI,-51.4526,-100.0069,1079450.0,29.82353
PCAR,43.3677,61.4366,52.7693,12.324042
PCH,154.067,-21.224,-81.4013,48.20482
PCRX,-71.1523,-62.1034,163.7186,7.3735957
PCTY,9.8736,28.1817,55.1296,23.227547
PCYO,197.9259,-52.1681,-51.1488,105.99999
PD,,55.9511,19.5133,24.048193
PDCO,,30.2787,2.1392,10.353658
PDEX,0.949,-25.8995,54.7244,13.405797
PDFS,-46.7631,-84.0423,-190.5512,27.099098
PDLB,559.6159,-218.0445,-111.173,53.6
PDM,-100.4955,-12834.6054,-132.9544,-28.708334
PEB,-52.8097,-52.8443,-10.5012,-31.586956
PEBK,33.2482,6.542,-3.5787,
PEBO,36.782,112.9997,11.917,8.393064
PED,-96.0263,-318.9376,-90.7173,23.2525
PEG,-134.0157,-259.1049,148.5936,17.09901
PEGA,2.7162,448.1948,-119.6214,18.510902
PEN,-133.6518,-137.888,-4643.1568,51.164062
PENN,-162.8529,-47.2196,-320.6213,14.900902
PEP,6.9944,16.9598,1.8406,19.89932
PESI,-70.8042,-557.006,-112.7096,5.7828283
PETQ,-80.6824,201.9227,-104.4204,10.394904
PETS,,-31.0525,-98.8957,-395.0
PFBC,37.0991,35.2845,,8.308453
PFE,139.9716,42.7362,-93.2456,9.384616
PFG,13.2111,201.0315,-86.899,9.3546095
PFGC,-135.6705,176.4128,253.0667,13.335952
PFIE,-51.6665,-475.4254,172.983,10.055554
PFIS,48.2558,-12.475,-28.1176,7.2270994
PFMT,-26.4565,-36.46,15.0222,29.555555
PFS,73.2019,4.6016,-26.9004,6.642534
PG,9.8181,3.0477,-0.6037,23.448275
PGC,116.1805,31.1257,-34.1998,8.197802
PGR,-41.2597,-78.4685,440.8732,17.633362
PGRE,-17.6085,78.8494,613.5236,-10.086956
PGTI,-27.1127,194.6712,12.5472,14.090605
PH,45.2698,-24.6547,58.3253,20.648352
PHIO,51.0917,-13.5998,-5.6969,-0.19522472
PHM,38.347,34.4752,-0.571,8.308724
PHX,-74.043,-428.2692,-31.7918,10.46875
PI,-1.2769,-52.5927,78.4536,68.69828
PII,295.7532,-9.4756,12.4581,9.266595
PINC,120.5532,-7.5316,-34.1678,8.923077
PINS,-346.5949,-130.3525,-62.9244,19.7929
PJT,-9.6819,-14.7257,-9.6483,19.522726
PK,-68.125,-135.2941,-40.1235,19.202381
PKBK,43.3798,2.6079,-31.9465,
PKE,,74.0132,26.784,27.980394
PKG,82.4512,22.4349,-25.6943,17.508097
PKOH,451.1111,-42.7419,-154.9296,6.430731
PLAB,63.9533,114.2257,5.6396,11.420833
PLAY,,-152.5187,26.127,10.171429
PLBC,45.1399,25.8699,12.6002,8.1767435
PLCE,,-233.3459,-100.608,9.405405
PLD,98.3868,14.4617,-9.0834,35.189655
PLNT,-385.3312,132.3888,39.1451,20.996492
PLOW,-135.4592,25.7991,-38.5558,10.937198
PLPC,19.8839,52.2433,16.4298,
PLSE,27.7005,-8.0977,-27.8523,-8.188889
PLUG,-22.8447,57.405,89.0632,-4.125
PLUS,,41.9412,13.0265,14.003643
PLXS,18.2441,-0.4816,0.6156,16.504902
PLYA,-65.8185,-163.2301,-5.033,15.254238
PLYM,8.6513,12.5133,-180.8954,696.0
PM,13.071,-0.6697,-13.6494,13.779391
PMD,-82.7676,63.0075,283.2103,
PMT,8.5559,-228.9039,-372.4276,9.3581085
PMTS,-1.1656,129.2202,-34.3596,5.5825243
PNBK,-233.3857,20.9462,-167.8299,3.5940595
PNC,-24.5178,6.4681,-7.6643,10.717482
PNFP,68.8401,6.3375,0.2515,9.57553
PNM,13.3027,-13.3935,-48.0495,13.188613
PNR,54.2108,-13.038,29.4864,16.546024
PNRG,-190.5872,2219.5424,-42.2509,
PNW,12.3803,-21.8383,3.7128,15.000001
PODD,147.0588,-72.619,4384.7826,45.486774
POL,-64.8461,1561.369,,182.22
POOL,77.4084,15.0376,-30.0928,25.036602
POR,57.4194,-4.5082,-2.1459,13.301538
POST,20737.5,353.8692,-60.1771,16.534267
POWI,130.995,3.9157,-67.378,32.231884
POWL,-96.2125,2077.0206,296.9207,18.717278
PPBI,463.187,-16.5189,-89.1268,11.497326
PPC,-67.2847,2306.2258,-56.8895,11.25625
PPG,35.8829,-28.7005,23.7817,13.811563
PPIH,,-179.3248,-1.9301,
PPL,-200.7488,-151.0811,-2.1164,15.005464
PPSI,-27.428,67.8819,,6.6666665
PRA,-182.0159,-100.2789,9502.9851,20.875
PRAA,22.6458,-36.0405,-171.2583,13.071428
PRFT,72.5953,100.4031,-5.2293,10.409692
PRGO,-57.6261,104.0639,-90.9673,11.108843
PRGS,-1.6332,21.2306,-26.1621,9.944111
PRI,23.6164,-1.109,22.1436,10.737963
PRIM,10.2455,14.9319,-5.1691,14.207316
PRK,20.3419,-3.6338,-14.5715,16.778345
PRLB,-34.3936,-410.0264,-116.6438,17.318182
PRMW,-97.5702,-1025.0,704.3919,17.80189
PRO,5.4882,1.277,-31.4812,71.19565
PROV,-1.6647,20.2619,-5.5097,9.953846
PRPH,-395.2,194.3249,-190.8953,9.604167
PRTA,-160.2597,-274.6159,25.7198,-4.924939
PRTS,552.7146,-90.8018,764.6688,-4.92
PRU,-2471.123,-118.5724,-251.0625,7.531016
PSA,43.9172,122.6606,-50.6035,23.564941
PSMT,25.4183,6.7076,4.4684,16.966314
PSN,-34.9793,50.8678,66.7105,24.457945
PSTG,,-49.2126,-151.0062,27.391304
PSX,-133.0818,738.327,-36.3661,9.869745
PTC,264.913,-34.354,-21.573,29.13629
PTCT,19.5684,6.7028,12.0903,-7.4593973
PTEN,-18.5577,-123.6283,59.2494,10.504854
PTGX,89.7974,1.4671,-38.0225,-31.0
PTN,49.8103,7.7443,-23.9139,-1.9375
PTSI,329.2141,18.5007,-79.6894,11.813792
PULM,4.4696,-6.6184,-25.0319,-0.42224443
PUMP,-49.3693,-103.7464,4118.4236,13.625001
PVBC,34.66,-233.0194,-151.0248,20.21591
PVH,,-183.8218,-78.9562,8.587214
PW,136.8687,-377.0631,,0.12230978
PWOD,5.4386,8.6634,-4.6723,
PWR,9.0575,1.0768,51.6095,26.989561
PXD,-1159.0,270.3966,-37.6163,11.638721
PXLW,-25.2855,-19.1262,63.2938,44.75
PYPL,-0.7853,-41.9765,75.5271,12.085409
PZG,-8.1884,32.7545,-17.6946,-2.153158
PZZA,107.167,-43.5309,21.1385,19.772436
QCOM,73.9708,43.0499,-44.094,15.25759
QCRH,63.2581,0.1628,14.6286,8.682465
QDEL,-13.0925,-22.0818,-101.8407,11.201657
QLYS,-22.5091,52.1871,40.3761,28.857395
QNST,30.1237,-122.2798,1212.2332,34.132076
QRHC,63.4868,-457.6453,20.5572,29.82353
QRTEA,-71.5719,-862.9412,-94.4102,1.244697
QRVO,,40.8584,-90.0177,15.393939
QTRX,82.9623,67.6258,-66.5626,-18.11236
QTWO,-18.0744,-3.3376,-40.0053,29.033897
QUAD,-129.4622,-75.3968,-695.6989,3.7416663
QUIK,-40.669,-35.5048,-93.8364,26.655172
R,-525.4098,67.052,-53.1719,9.032617
RAIL,-50.9172,-6.2731,-39.2772,9.184211
RAMP,,-62.5194,250.8468,19.820988
RARE,143.3589,55.811,-14.2464,-8.491017
RAVE,-135.9083,427.7632,-79.8928,-13.634666
RBB,72.8195,13.0408,-33.9857,10.829268
RBBN,-300.0034,-44.6437,-32.5,9.60606
RBC,,-39.2897,204.7532,25.905722
RBCAA,5.2435,3.9892,-0.8035,10.700422
RBCN,-31.3264,-228.0822,-101.6043,-1.825
RC,251.5578,23.1508,74.7379,6.8160005
RCKT,21.0229,31.2263,10.6967,-11.695652
RCKY,-1.9319,-0.4572,-49.0545,8.59
RCL,-9.2706,-59.0114,-178.7106,11.170401
RCM,-24.2188,-172.5086,-105.2133,45.518517
RCMT,-223.9035,90.0901,-19.4265,8.203464
RCUS,-143.0894,-603.7736,14.9813,-3.6261904
RDFN,491.6392,192.9789,-59.5115,-5.5
RDI,-148.9586,-213.3548,-15.2305,-3.4583333
RDN,52.5994,23.684,-18.8193,8.39045
RDNT,-266.624,-56.9297,-71.4178,63.815792
RDUS,-4083.4017,2.2336,-115.279,19.795454
RDVT,-109.614,-5.9542,2096.2662,
REED,61.1673,22.2839,-22.6056,-1.7567567
REFR,-21.1252,44.5742,-28.5083,-25.833334
REG,705.1215,33.6055,-24.5013,27.802816
REGI,74.1013,,,23.653847
REGN,129.856,-46.2757,-8.8696,18.69171
REI,-101.3113,4072.1195,-24.3592,3.7254903
RELL,-190.0435,983.2024,24.5775,21.06
REPL,,45.9577,47.6533,-2.0957096
RES,-103.4012,2925.6755,-10.6474,7.4333334
REVG,-245.5738,-65.7658,198.0263,10.663415
REX,,1644.885,-47.1068,14.715426
REXR,67.8481,30.679,42.0279,31.947762
REZI,554.0541,16.9421,-25.7951,10.85
RF,130.4388,-10.948,-7.6169,8.719457
RFIL,-7730.8642,-76.5734,-312.5691,23.833332
RFL,135.6601,407.896,-98.4951,
RGA,181.9277,-55.812,74.4681,8.652939
RGCO,-4.3776,-414.12,-135.6078,16.236221
RGEN,114.0824,44.9509,-77.6418,80.097565
RGLD,51.7645,-21.006,0.1916,22.205175
RGLS,76.7832,1.852,6.0516,-3.7704916
RGNX,-214.9124,-319.2749,-6.0028,-7.0091324
RGR,72.4585,-43.3402,-45.4162,13.361272
RGS,-33.8646,-24.2423,-91.3985,-1.9886363
RH,,153.3142,-23.2234,16.49199
RHE,71.8023,480.9645,-43.3814,
RHI,95.4531,9.9048,-37.5081,17.328321
RHP,-57.6019,-172.8914,141.2666,20.245682
RIBT,-23.7084,-12.1913,,-1.5454546
RICK,-598.5374,51.7702,-36.4784,8.147673
RIG,4.4092,4.8986,53.6232,11.347825
RIGL,-39.7727,226.9677,-57.1629,11.666666
RILY,116.9429,-135.9123,-37.4894,
RIOT,9.3737,3200.8551,-90.2911,17.431034
RJF,71.5159,7.5552,15.2419,11.972523
RKDA,214.9302,4.884,-9.0726,-0.44468543
RL,,-595.5409,-12.8979,14.58467
RLGT,119.2392,92.4016,-53.6816,9.148148
RLI,77.8294,108.8429,-47.7879,24.203768
RLJ,-24.5457,-113.7383,82.2421,34.375
RM,231.7883,-42.2418,-68.8466,4.0595813
RMAX,-238.8089,-139.1265,-1229.6563,5.1240873
RMBS,-145.3016,-178.0517,-2433.3613,21.75397
RMCF,,-62.0243,1562.5191,3.7291667
RMD,-23.673,64.2632,15.1544,24.882557
RMR,23.9789,-4.74,68.0596,11.18868
RMTI,5.7753,-42.8322,-54.8209,24.333334
RNG,353.3351,133.6654,-81.2049,7.31358
RNR,-105.2669,2542.7668,-341.3423,6.298477
RNST,110.2689,-5.5852,-12.8803,10.528985
ROCK,17.1344,8.9608,34.1322,13.407129
ROG,116.2432,7.8631,-51.458,25.50107
ROIC,67.1394,-3.0631,-33.4207,38.343754
ROK,31.3563,-31.6298,39.0491,20.342342
ROKU,-1484.5033,-305.4603,42.4807,-50.13913
ROL,33.6671,3.375,18.0028,39.433628
ROP,21.3646,294.2998,-69.5425,25.766247
ROST,,1917.5084,-12.2228,19.778625
RPD,48.0379,-14.7724,19.679,18.512396
RPM,65.134,-2.2207,-2.6023,19.297834
RRC,-157.8521,187.3806,-26.3846,10.348703
RRGB,-81.7281,56.3805,-73.0893,-26.034485
RRR,-260.8077,-15.0478,-14.3354,18.50871
RS,282.8231,30.2265,-27.4007,14.123016
RSG,33.416,15.2821,16.3619,28.526787
RUN,-54.1951,-318.2957,-1025.4382,-11.307692
RUSHA,110.1326,62.12,-11.3258,11.118987
RUSHB,110.1326,62.12,-11.3258,
RVNC,-0.2762,26.7008,-9.1004,-3.4056604
RVP,131.4503,-90.9415,-238.0517,
RVSB,,108.3652,-17.1907,8.288889
RWT,-154.9308,-151.1619,-98.6093,8.253732
RYAM,11866.4865,-122.4636,582.586,24.866665
RYI,-547.2644,32.8576,-62.7366,8.497024
RYN,311.3634,-29.8086,62.0264,48.622948
RYTM,-48.0492,160.1836,1.965,-19.20773
SABR,-27.5957,-53.1004,21.1644,8.96875
SACH,48.0865,56.9872,-23.959,8.378378
SAFE,23.3228,85.1989,-140.5935,11.121951
SAFT,-5.4272,-64.3784,-59.4618,12.7312
SAGE,-175.5506,16.3558,1.6339,-2.7879999
SAH,-778.7938,-74.6346,101.3559,8.995335
SAIA,83.0526,41.1424,-0.7176,20.863827
SAIC,,32.5359,8.3032,14.725401
SALM,-176.7896,-107.795,,-36.000004
SAM,-92.4187,362.1934,13.361,22.148767
SAMG,47.5201,28.1427,-51.6996,8.720238
SANM,87.3905,-3.6715,28.9479,9.435459
SANW,-2.5584,89.8462,-139.5932,-2.076
SASR,142.4958,-29.2667,-26.1306,7.659176
SATS,-6292.4907,-0.3445,-168.6945,-10.45098
SAVE,10.233,17.2633,-19.2522,-2.5214286
SBAC,885.8281,94.1845,8.7517,30.214285
SBCF,59.9751,-14.3855,-2.3229,13.897591
SBFG,22.3033,-31.4931,-3.4023,8.860928
SBGI,-82.85,-740.5797,-110.9729,-22.363636
SBH,111.8045,-23.4743,0.5704,5.4522614
SBNY,73.829,45.5781,,0.21160409
SBOW,-128.0427,292.3939,-12.5489,3.4019933
SBRA,-181.8223,-31.4782,-117.7257,21.75
SBSI,38.0363,-7.3906,-17.4519,9.521429
SBT,-280.381,-160.6841,-152.2263,33.785713
SBUX,352.3645,-21.8536,25.6856,19.030107
SCHL,-74.8858,-835.4545,6.6749,11.833887
SCHW,77.478,22.6815,-29.4584,16.360619
SCI,55.6364,-29.5914,-4.9565,17.794043
SCL,8.704,6.7843,-72.6788,18.320087
SCOR,4.4221,33.0236,19.2305,3.498734
SCS,,-84.6743,782.5,11.24299
SCSC,-105.6033,722.5845,1.1385,10.30198
SCVL,,868.5511,-28.9338,10.928104
SCWX,,81.6775,187.751,60.9
SCX,-171.1251,-4.2168,55.1821,
SCYX,-40.444,91.1063,-206.7379,169.00002
SD,-142.09,107.4457,-74.8699,12.568807
SDPI,-84.5533,-301.0485,598.1173,10.75
SEAC,,-65.8532,53.4859,-50.0
SEB,101.4134,1.7544,-61.0345,
SEDG,20.5584,-44.5652,-63.3937,14.064749
SEE,0.7755,-2.9992,-30.5126,9.656442
SEIC,22.2021,-13.0126,-2.7781,14.623058
SELF,1096.0483,-37.2885,42.8166,18.217392
SEM,55.3022,-60.4714,53.1448,13.574163
SENEA,,-63.3624,-80.0195,
SENEB,,-63.3624,-80.0195,
SENS,72.6765,-146.9855,-142.494,-4.0583334
SF,63.8339,-19.725,-21.0855,10.285714
SFBC,2.4505,-3.8445,-15.5043,
SFBS,22.5071,21.0702,-17.7536,13.554023
SFIX,-86.7753,2233.4948,-16.9698,-3.0724635
SFM,-15.0611,6.9656,-0.8837,21.028662
SFNC,6.3757,-5.4375,-31.7282,11.243422
SFST,154.8614,-37.6699,-53.8863,7.073972
SGA,-683.2201,-17.5226,3.2384,13.25
SGC,-28.2406,-208.5938,-127.4382,14.926605
SGH,-1964.392,212.3275,-381.7525,9.0
SGMA,,540.1068,-308.5871,
SGMO,47.3487,7.8481,34.0928,-1.907037
SGRP,-152.8364,-58.8533,,14.916667
SGRY,-38.932,-22.9901,-78.2051,19.64567
SHAK,-89.1812,365.4462,-195.4543,110.260414
SHBI,-2.3013,102.8696,-63.9863,6.2727275
SHEN,694.7857,-100.8389,-195.9303,-116.545456
SHO,-108.4752,154.5017,136.8088,28.333332
SHOO,-1136.4625,13.312,-20.5993,13.560403
SHW,-8.1757,8.3512,18.2516,23.498823
SIBN,29.4643,8.2797,-29.2543,-18.763159
SIEB,70.1849,-139.3048,,
SIF,-108.084,1197.4428,-9.834,
SIG,,-5165.1316,-51.0716,7.9959216
SIGA,23.2664,-51.1815,100.7645,7.9818177
SIGI,63.9248,-44.3127,62.4103,11.765046
SILK,5.1642,10.4375,1.3325,-14.953847
SINT,32.437,29.3265,-31.398,-4.5400004
SIRI,903.0534,-7.6865,3.7098,8.909091
SITC,249.7522,35.0454,57.4826,269.8
SITE,96.5375,2.9362,-29.3399,32.348454
SIX,-130.1925,-20.6886,-61.533,10.669683
SJM,,-27.9128,-114.4531,11.2487755
SJW,-1.6858,22.0741,15.1149,18.210703
SKT,-125.1337,800.011,20.823,32.965115
SKX,652.3061,-49.693,46.3158,13.7891445
SKY,,192.1636,61.9882,22.655588
SKYW,-1414.2689,-34.811,-52.9259,9.291348
SLAB,16797.2867,-95.6833,-137.7628,43.081562
SLB,-117.8836,82.9346,22.1447,11.277909
SLCA,-70.4095,-331.5571,87.9413,12.344
SLDB,-18.2376,19.1071,11.67,-3.202166
SLG,20.3414,-115.6722,678.0207,-23.176744
SLGN,16.3121,-5.0777,-4.3665,11.694236
SLM,31.7732,-59.5856,23.9603,7.281787
SLNO,25.4515,-22.1385,61.9978,-59.546665
SLP,4.8221,27.6119,-20.2035,56.687496
SLS,23.5245,99.5314,-9.5906,-1.3333334
SM,-104.7382,2969.2318,-26.4465,6.651578
SMAR,,48.8072,26.0332,26.640846
SMBC,71.2834,-0.0233,-16.8161,8.698481
SMBK,42.9804,23.662,-33.5387,9.426605
SMG,32.2922,-185.3659,-13.12,17.221106
SMIT,-308.4658,-59.4078,,
SMMF,46.0065,16.3496,3.8015,6.6175
SMP,58.3573,-39.0984,-38.3064,9.145299
SMPL,-37.719,165.592,23.0267,18.316584
SMRT,93.9179,33.8531,-64.0923,58.0
SMSI,-845.3301,-5.6824,-16.6775,1.9249998
SMTC,,109.7791,-51.1555,24.428572
SNA,30.8612,11.1152,10.9027,13.258783
SNAP,-48.3558,192.9887,-7.4961,39.605263
SNBR,10.4584,-76.188,-141.7564,15.298851
SNCR,114.3711,-65.4956,588.9212,-2.3992393
SND,-233.5143,-98.6127,-761.3087,8.36
SNDR,91.4974,12.9255,-47.903,12.236686
SNDX,-134.0715,-699.1254,40.192,-7.236301
SNFCA,-28.9183,-34.9925,-43.5777,
SNOA,,28.7595,1.278,-0.35311112
SNPS,14.0241,29.9767,24.9132,34.16549
SNV,103.4994,-0.3373,-28.2618,8.189932
SNX,-25.3404,64.859,-3.7457,8.927273
SO,-23.1653,46.8023,12.4752,17.053364
SOHO,-46.6973,-224.0835,-87.8862,-2.357143
SOI,-97.0417,-2537.5576,15.0203,10.244186
SON,-141.2011,-645.6871,1.827,10.3033085
SONO,-888.4415,-57.5125,-115.2472,40.238094
SP,-118.3449,42.5868,-31.1947,12.992367
SPB,93.865,-62.2363,2416.0615,17.23579
SPG,102.2024,-4.894,6.7113,22.306349
SPGI,29.286,7.4074,-19.1502,25.956926
SPLK,,47.4809,-79.25,20.753967
SPOK,-49.8474,-198.5392,-28.3217,14.174312
SPR,-37.8605,0.9061,12.9192,16.243654
SPRO,14.6602,-48.2876,-149.135,-1.4947368
SPSC,-2.1695,23.6271,19.3891,45.63517
SPTN,-2.8493,-53.1966,51.3326,9.312196
SPWH,,18.7021,-62.6459,14.545455
SPWR,-109.877,-191.7479,,-17.166666
SPXC,329.697,-99.953,44850.0,21.790697
SQ,-21.9709,-425.1948,-101.8071,17.136148
SR,206.6591,-18.7339,-1.4946,13.491267
SRCE,45.553,1.6662,3.6661,10.643777
SRCL,-51.4834,-301.4388,-138.2143,15.975
SRDX,277.293,-743.7102,-94.3683,-88.58621
SRE,-66.4887,62.2914,43.7588,13.881783
SRG,-73.1981,162.6914,,4.284404
SRI,-142.8428,-512.6835,-63.1261,21.4
SRNE,43.5112,33.7403,,
SRPT,-24.4254,67.9851,-23.8115,12.005688
SRRK,52.3987,2.0509,23.2614,-7.6010365
SRTS,-160.2545,488.5895,-97.9995,18.8
SSB,294.2097,4.3121,-0.351,10.737588
SSBI,39.7547,15.4443,-36.2211,
SSD,42.485,25.3514,5.9857,18.420551
SSKN,-38.6673,105.0628,95.1703,-4.1
SSNC,27.9591,-18.725,-6.6287,10.992895
SSP,-54.4386,59.6437,-583.8052,376.0
SSTI,-461.7143,-244.0984,,-1336.0
SSTK,28.0314,-17.174,44.8944,8.860995
ST,121.3092,-14.5484,-101.2582,9.165072
STAA,365.263,44.1787,-46.1818,47.875
STAG,-4.8544,-7.2832,8.1418,39.079544
STBA,424.4439,22.817,6.8337,10.255102
STC,108.6543,-49.7844,-81.2458,9.780757
STCN,740.1022,-75.2923,-242.314,
STE,,-38.6291,-56.1151,21.808102
STIM,13.6233,19.1261,-18.7572,-5.265625
STKS,-344.4288,-56.8266,-65.1396,20.615385
STLD,483.5036,20.1803,-36.5496,12.960159
STRA,-36.1443,-15.2795,49.5415,20.361702
STRL,48.0759,69.9433,30.2402,17.91887
STRM,,-2310.1351,73.9376,-2.7181818
STRS,-351.8385,57.5531,-116.3747,
STRT,-396.2788,-68.8621,-195.0684,15.833332
STT,11.281,3.0078,-29.9207,8.265677
STWD,34.9876,94.6391,-61.076,9.580808
STX,30.8765,25.4947,-132.08,15.151676
STZ,,-102.022,75.7426,16.774323
SUI,188.875,-36.3493,-188.1405,48.190475
SUM,10.3046,78.8263,5.0381,15.748988
SUP,-101.5413,886.521,-350.721,-26.714285
SUPN,-57.9173,13.6399,-97.8324,15.435897
SVRA,-13.3044,-11.3079,43.3761,-13.470588
SVT,3955.0,-152.2072,409.5418,
SWAV,-86.0942,-2464.2294,-31.8145,53.428806
SWK,36.9104,-37.1004,-129.2235,15.868055
SWKS,83.8856,-14.8902,-22.9297,13.0625
SWN,-99.1967,-7496.0,-15.7923,6.1393437
SWX,-13.578,-201.2506,-174.2235,20.387978
SXC,1072.973,132.0276,-42.8997,14.521128
SXI,80.6667,68.3245,126.3971,20.55648
SXT,8.4707,18.6467,-33.71,21.59882
