Ticker,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow,2023_PE,Average_Growth,Growth_Rate
GRPN,-141.214,-300.2301,-76.6802,8.679105,-172.70809999999997,Not Ideal
GRTS,-28.7065,59.4084,15.7101,-0.83343756,15.470666666666668,Not Ideal
GS,128.724,-47.9501,-24.3762,11.211669,18.799233333333333,Not Ideal
GSAT,2.7235,128.1154,-90.3789,-129.93,13.486666666666665,Not Ideal
GSBC,25.819,1.7701,-10.7284,10.530488,5.620233333333332,Not Ideal
GSHD,-41.8219,-89.5428,2402.6549,26.823812,757.0967333333333,Not Ideal
GSIT,,-23.8875,-2.3888,-7.381818,-13.13815,Not Ideal
GT,-160.925,-73.5602,-441.0891,6.388298,-225.19143333333332,Not Ideal
GTES,274.1814,-25.6816,5.4801,10.709581,84.65996666666666,Not Ideal
GTHX,49.467,-0.5345,-67.493,-9.907895,-6.1868333333333325,Not Ideal
GTIM,-220.6309,-115.7324,-519.7652,137.0,-285.3761666666667,Not Ideal
GTLS,-80.8179,-59.3909,97.0833,10.293043,-14.375166666666667,Not Ideal
GTN,-78.0488,405.5556,-116.7033,-10.896227,70.26783333333333,Not Ideal
GTX,518.75,-21.2121,-33.0769,6.930657,154.8203333333333,Not Ideal
GTY,-9.408,43.2437,-33.1975,22.983053,0.21273333333333255,Not Ideal
GV,,-99.6599,-35739.6759,,-17919.6679,Not Ideal
GVA,-106.9571,725.099,-47.6615,11.083832,190.16013333333333,Not Ideal
GVP,-200.6643,-244.6498,-43.1402,-1.3085715,-162.8181,Not Ideal
GWRE,144.529,171.2963,-38.0068,65.46511,92.60616666666665,Not Ideal
GWRS,226.6063,52.563,44.9691,37.02941,108.04613333333334,Not Ideal
GWW,50.0719,48.3221,18.2288,21.714735,38.87426666666667,Not Ideal
H,-68.4211,-304.955,-51.6484,34.15158,-141.6748333333333,Not Ideal
HA,-71.6651,65.8327,8.5025,-8.12987,0.8900333333333356,Not Ideal
HAE,,-45.419,166.0542,20.751137,60.317600000000006,Not Ideal
HAFC,133.8539,2.7534,-21.0594,6.928251,38.51596666666667,Not Ideal
HAIN,-196.2155,0.6579,-249.6501,13.151957,-148.40256666666667,Not Ideal
HAL,-149.4737,7.8929,67.8117,9.723351,-24.589700000000004,Not Ideal
HALL,-109.5431,-1300.6886,,,-705.11585,Not Ideal
HALO,211.9727,-49.8078,39.314,8.512061,67.15963333333333,Not Ideal
HAS,92.6742,-52.5309,-831.8428,15.02148,-263.89983333333333,Not Ideal
HASI,53.5855,-67.2126,258.6237,9.421052,81.66553333333333,Not Ideal
HAYN,34.0383,-619.256,-6.9022,12.70273,-197.37329999999997,Not Ideal
HBAN,58.5067,72.8185,-12.8239,9.503497,39.50043333333333,Not Ideal
HBB,-53.9409,18.591,-0.0989,13.28125,-11.816266666666666,Not Ideal
HBCP,96.3295,-29.9233,18.1028,8.142201,28.169666666666668,Not Ideal
HBI,-202.1765,-264.7208,-86.0649,7.125,-184.32073333333332,Not Ideal
HBIO,-96.3124,3204.1667,-64.1131,12.824139,1014.5804000000002,Not Ideal
HBNC,27.142,7.2533,-70.0443,7.642384,-11.883000000000003,Not Ideal
HCA,85.2957,-18.8758,-7.1061,13.282111,19.771266666666666,Not Ideal
HCC,-521.9149,325.0356,-25.3656,12.454383,-74.08163333333333,Not Ideal
HCI,-93.2705,-3252.5323,-235.0755,10.557836,-1193.6261,Not Ideal
HCKT,659.0901,-1.7884,-16.3007,12.071428,213.667,Not Ideal
HCSG,-50.8087,-29.4584,12.0988,12.522989,-22.72276666666667,Not Ideal
HD,,27.7242,4.0893,20.314209,15.906749999999999,Not Ideal
HDSN,-719.4124,221.7738,-49.6662,8.087999,-182.43493333333336,Not Ideal
HE,24.2056,-2.027,-17.2408,4.4819,1.645933333333333,Not Ideal
HEAR,-54.2637,-436.0194,-70.3103,10.984252,-186.86446666666666,Not Ideal
HEES,-321.0104,28.896,28.0873,8.385263,-88.00903333333333,Not Ideal
HEI,-3.1097,15.5989,14.7639,49.499355,9.084366666666666,Not Ideal
HELE,,-11.8852,-35.9714,9.022351,-23.9283,Not Ideal
HES,-118.0731,274.9553,-34.0649,15.044362,40.9391,Not Ideal
HFBL,39.3506,-9.1705,17.0532,,15.744433333333333,Not Ideal
HFWA,110.5111,-16.4839,-24.574,9.47027,23.151066666666665,Ideal 20% - 25%
HGV,-187.5622,100.0,-11.0795,8.746887,-32.88056666666666,Not Ideal
HHS,-983.7662,145.6483,,7.09901,-419.05895,Not Ideal
HI,-515.807,-16.4066,172.7142,11.850243,-119.83313333333335,Not Ideal
HIBB,,134.7144,-26.5362,9.461538,54.0891,Not Ideal
HIFS,32.8672,-44.3817,-29.7129,,-13.742466666666667,Not Ideal
HIG,36.4997,-23.2813,37.6581,8.450698,16.95883333333333,Not Ideal
HII,-21.8391,6.4338,17.6166,14.681289,0.7370999999999999,Not Ideal
HIW,-9.8229,-49.2277,-6.5027,64.57317,-21.851100000000002,Not Ideal
HL,-471.1008,-206.4197,125.4927,30.0625,-184.00926666666666,Not Ideal
HLF,20.0215,-28.153,-55.7423,3.4370077,-21.29126666666667,Not Ideal
HLI,,39.9589,-41.9252,22.593473,-0.9831499999999984,Not Ideal
HLIT,-145.2803,112.6301,198.0413,11.892473,55.13036666666667,Not Ideal
HLNE,,48.9319,-25.2531,25.295303,11.8394,Not Ideal
HLT,-157.3427,206.0976,-9.0837,24.281061,13.22373333333333,Not Ideal
HLX,-377.5232,42.6501,-87.6538,13.22561,-140.8423,Not Ideal
HMN,27.832,-88.3803,127.2727,9.596859,22.241466666666668,Ideal 20% - 25%
HMNF,31.6638,-40.6886,-25.3574,,-11.460733333333332,Not Ideal
HMST,44.2955,-42.3507,-141.3405,13.086021,-46.46523333333334,Not Ideal
HNI,42.7208,107.1906,-60.2906,12.7099695,29.873600000000007,Not Ideal
HNRG,-39.6463,-582.2856,147.4068,19.461538,-158.17503333333335,Not Ideal
HOFT,,-212.3921,-136.7981,9.190535,-174.5951,Not Ideal
HOG,49978.8906,14.0586,-4.6967,7.2949786,16662.75083333333,Not Ideal
HOLX,67.8174,-30.4301,-64.977,17.259682,-9.196566666666664,Not Ideal
HOMB,48.7638,-4.3129,28.7186,11.817734,24.389833333333332,Ideal 20% - 25%
HON,15.9657,-10.3934,13.9348,17.89522,6.502366666666667,Not Ideal
HONE,30.6416,-22.0927,-64.7349,12.313253,-18.728666666666665,Not Ideal
HOPE,83.448,6.6994,-38.7599,7.629771,17.129166666666663,Not Ideal
HOV,1093.483,-62.9017,-8.6917,207.05556,340.6298666666667,Not Ideal
HP,-34.0441,-102.1318,6143.3482,10.235897,2002.3907666666667,Not Ideal
HPE,-1164.2857,-74.6717,133.2949,8.479167,-368.5541666666666,Not Ideal
HPP,396.4637,-445.9735,397.2377,-4.831967,115.90930000000002,Not Ideal
HPQ,132.3623,-52.1174,4.1826,7.8071623,28.1425,Not Ideal
HQY,,-601.3471,-40.9718,21.93113,-321.15945,Not Ideal
HR,-7.6681,-38.6474,-780.3946,-34.76829,-275.57003333333336,Not Ideal
HRB,,-5.1589,0.0047,10.206897,-2.5771,Not Ideal
HRI,203.9349,47.3214,5.1515,9.335335,85.46926666666667,Not Ideal
HRL,0.0834,10.0291,-20.6418,21.053572,-3.509766666666667,Not Ideal
HROW,436.4015,-21.7749,73.2997,17.932203,162.6421,Not Ideal
HRTG,-901.276,106.5692,-129.3509,5.7629943,-308.0192333333333,Not Ideal
HRTX,-2.9017,-17.5179,-39.2613,-8.464285,-19.893633333333334,Not Ideal
HSIC,56.2678,-14.7385,-22.6766,12.517761,6.284233333333333,Not Ideal
HSII,-292.4629,9.5271,-31.5477,9.042683,-104.82783333333333,Not Ideal
HSON,-359.6138,120.9173,-69.1682,8.545918,-102.62156666666668,Not Ideal
HST,-98.4973,-5854.5455,16.9036,15.487804,-1978.713066666667,Not Ideal
HSTM,-58.5196,106.8606,25.8209,42.991665,24.720633333333335,Ideal 20% - 25%
HSY,15.5473,11.3234,13.1911,19.94186,13.353933333333332,Not Ideal
HTBI,-31.1987,127.4514,25.1059,9.073944,40.452866666666665,Not Ideal
HTBK,35.1313,39.5283,-3.1733,9.638555,23.82876666666667,Ideal 20% - 25%
HTH,-16.3768,-69.7903,-3.0831,17.975758,-29.75006666666667,Not Ideal
HTLD,11.9637,68.5028,-88.9395,18.18868,-2.824333333333333,Not Ideal
HTLF,59.4361,-3.5208,-62.3339,8.838174,-2.1395333333333326,Not Ideal
HUBB,13.7528,36.6458,39.183,22.393667,29.860533333333336,Not Ideal
HUBG,133.1108,108.1645,-53.0666,14.272243,62.73623333333334,Not Ideal
HUBS,-8.4604,44.8527,56.3606,75.46611,30.91763333333333,Not Ideal
HUM,-12.8898,-4.33,-11.2972,15.251622,-9.505666666666666,Not Ideal
HUN,1.0638,-55.9809,-78.0435,15.046296,-44.3202,Not Ideal
HURC,-208.276,21.6144,-46.6448,,-77.76880000000001,Not Ideal
HURN,-364.2072,19.9486,-17.3033,13.893175,-120.52063333333332,Not Ideal
HUSA,-74.6963,-27.1408,331.4615,,76.54146666666666,Not Ideal
HVT,53.5183,-1.5914,-36.9737,8.856733,4.984400000000001,Not Ideal
HWBK,57.5387,-7.843,-95.393,,-15.232433333333333,Not Ideal
HWC,-1125.4018,13.1416,-25.0887,9.174603,-379.1163000000001,Not Ideal
HWKN,,25.7735,16.4895,20.972677,21.1315,Ideal 20% - 25%
HXL,-49.2114,684.472,-16.3104,22.630136,206.31673333333333,Not Ideal
HY,-566.3073,-57.1676,-269.9055,6.6634936,-297.7934666666667,Not Ideal
HZO,107.652,27.7521,-44.804,7.1267605,30.200033333333334,Not Ideal
IAC,121.5385,-295.8289,-122.7268,-72.2985,-99.00573333333334,Not Ideal
IART,26.2771,6.7869,-62.4808,7.958449,-9.8056,Not Ideal
IBCP,12.0085,0.725,-6.7623,8.518771,1.9904,Not Ideal
IBIO,41.1704,117.1371,29.0111,-0.71837497,62.43953333333334,Not Ideal
IBKR,57.9487,23.3766,57.8947,17.45795,46.406666666666666,Not Ideal
IBM,2.7191,-71.4385,357.439,17.092274,96.23986666666667,Not Ideal
IBOC,51.7592,18.2379,37.1499,,35.71566666666667,Not Ideal
IBP,22.1732,88.0471,9.0868,18.632843,39.76903333333333,Not Ideal
IBTX,11.6998,-12.6625,-77.9913,9.776081,-26.317999999999998,Not Ideal
ICAD,-36.1442,21.4406,-64.5064,-8.108333,-26.403333333333332,Not Ideal
ICCC,-92.3402,3085.2616,,-46.363636,1496.4606999999999,Not Ideal
ICD,-30.9671,-2.0851,-42.2896,-2.0666668,-25.113933333333335,Not Ideal
ICE,94.2556,-64.3667,63.7621,19.474588,31.217000000000002,Not Ideal
ICFI,29.4274,-9.6848,28.593,18.854902,16.111866666666668,Not Ideal
ICHR,113.0443,2.6869,-159.0421,18.66355,-14.436966666666669,Not Ideal
ICUI,18.7234,-172.0279,-60.08,14.246312,-71.12816666666667,Not Ideal
IDA,3.4256,5.4702,0.8545,16.34662,3.2501,Not Ideal
IDCC,23.4236,69.4421,128.4792,21.990131,73.78163333333333,Not Ideal
IDN,201.0467,-44.3835,-52.3924,36.333332,34.75693333333333,Not Ideal
IDT,350.1867,-71.9845,49.815,23.953333,109.33906666666665,Not Ideal
IDXG,-43.5069,46.9451,-103.6524,-9.266666,-33.40473333333333,Not Ideal
IDXX,28.0295,-8.8281,24.4376,39.8487,14.546333333333331,Not Ideal
IESC,60.2394,-47.8502,211.5126,,74.63393333333333,Not Ideal
IEX,18.9518,30.5964,1.5676,24.707142,17.0386,Not Ideal
IFF,-26.5753,-797.0149,37.3126,20.51079,-262.09253333333334,Not Ideal
III,463.6661,27.0269,-68.8026,7.666667,140.63013333333333,Not Ideal
IIIN,250.413,87.676,-74.0703,9.622754,88.00623333333333,Not Ideal
IIIV,963.7232,283.711,-95.2579,12.483695,384.0587666666667,Not Ideal
IIPR,73.4216,35.4382,7.2558,16.981068,38.7052,Not Ideal
ILMN,16.1585,-677.9528,-73.6376,51.053276,-245.14396666666667,Not Ideal
ILPT,45.8274,-289.4378,-52.3696,-2.4652777,-98.65999999999998,Not Ideal
IMKTA,39.8261,9.2209,-22.7113,15.375532,8.778566666666665,Not Ideal
IMMR,131.1424,145.6264,10.8009,11.1875,95.85656666666667,Not Ideal
IMXI,38.6544,22.3897,3.8095,7.9425287,21.617866666666668,Ideal 20% - 25%
INBK,63.3586,-26.1317,-76.3175,7.9040403,-13.030199999999999,Not Ideal
INCY,-420.7949,-64.0874,75.4239,9.873346,-136.48613333333333,Not Ideal
INDB,-0.1444,118.0417,-9.2152,10.128487,36.22736666666667,Not Ideal
INFN,-17.388,-55.4726,,21.413044,-36.4303,Not Ideal
INFU,-91.8071,-98.7324,4744.4444,18.875,1517.9683000000002,Not Ideal
INGN,8.6464,1222.7854,22.295,-3.4387753,417.9089333333334,Not Ideal
INGR,-66.3793,320.5128,30.6911,11.176241,94.94153333333334,Not Ideal
INN,-54.2532,-102.2357,-747.2715,-33.888885,-301.2534666666666,Not Ideal
INO,82.475,-7.8511,-51.7124,-3.3849556,7.637166666666663,Not Ideal
INOD,-371.1507,613.3891,-92.3921,-117.200005,49.94876666666667,Not Ideal
INPX,136.5972,-8.3306,,-0.06756411,64.13329999999999,Not Ideal
INSE,-28.5211,-150.7389,-63.1068,8.113209,-80.78893333333333,Not Ideal
INSG,-56.728,41.2343,-32.0499,-4.368842,-15.847866666666668,Not Ideal
INSM,47.7963,10.7856,55.6623,-6.4424086,38.0814,Not Ideal
INSP,-26.5039,6.7528,-52.8687,392.1129,-24.206599999999998,Not Ideal
INSW,2313.5238,-390.5725,43.4542,5.542914,655.4685,Not Ideal
INTC,-4.9333,-59.6638,-78.9244,16.724756,-47.8405,Not Ideal
INTG,-375.2975,-183.8025,-22.9737,,-194.0245666666667,Not Ideal
INTT,-913.743,16.1747,10.4125,9.326612,-295.7186,Not Ideal
INTU,12.9244,0.194,15.3921,33.819893,9.5035,Not Ideal
INUV,4.0534,72.4397,-20.7292,inf,18.587966666666667,Not Ideal
INVA,18.4722,-19.5344,-15.9867,15.647959,-5.682966666666668,Not Ideal
INVE,-131.7336,-124.1975,1300.2551,-64.125,348.108,Not Ideal
INVH,33.236,46.6306,35.5154,44.83117,38.46066666666667,Not Ideal
IONS,-93.563,843.1829,35.8013,-13.227129,261.8070666666667,Not Ideal
IOR,-14.6179,9.2551,78.0972,,24.244799999999998,Ideal 20% - 25%
IOSP,224.3902,42.8571,4.5865,16.248985,90.61126666666667,Not Ideal
IOVA,31.8479,15.673,12.1609,-17.535212,19.893933333333333,Not Ideal
IP,263.4855,-14.1553,-80.8511,12.423215,56.159699999999994,Not Ideal
IPAR,128.7109,38.3556,26.225,20.339376,64.43050000000001,Not Ideal
IPG,171.3757,-1.5533,17.1002,10.317276,62.30753333333333,Not Ideal
IPGP,74.4767,-60.5235,99.1447,18.019438,37.6993,Not Ideal
IPI,-1020.0633,-71.0928,-149.3949,-43.0,-413.517,Not Ideal
IPWR,-38.7948,50.7116,,-7.043479,5.9583999999999975,Not Ideal
IQV,246.2366,12.94,24.473,18.716333,94.54986666666667,Not Ideal
IR,-1789.1892,7.5022,28.7746,26.525425,-584.3041333333334,Not Ideal
IRBT,-79.3361,-1042.0698,6.4322,-6.0281696,-371.6579,Not Ideal
IRDM,-83.375,-193.5937,76.737,32.77551,-66.74390000000001,Not Ideal
IRIX,-17.4435,44.4402,26.8054,-10.246207,17.934033333333332,Not Ideal
IRM,31.3768,23.7133,-66.9227,36.285046,-3.944200000000002,Not Ideal
IRMD,581.188,37.564,34.0203,24.040936,217.59076666666667,Not Ideal
IROQ,25.96,8.1728,-19.4329,,4.899966666666668,Not Ideal
IRT,201.9298,162.955,-114.6927,52.983334,83.39736666666668,Not Ideal
IRTC,131.2594,14.5954,6.2425,-63.868416,50.69910000000001,Not Ideal
IRWD,397.7095,-66.8719,-672.4954,9.746914,-113.88593333333334,Not Ideal
ISDR,56.2678,-41.2337,-60.393,10.601851,-15.119633333333333,Not Ideal
ISRG,60.7203,-22.4275,35.9752,50.639458,24.756,Ideal 20% - 25%
ISSC,54.9002,9.0599,9.1238,14.282609,24.3613,Ideal 20% - 25%
ISTR,-42.4005,346.3625,-53.2947,8.706806,83.55576666666666,Not Ideal
IT,197.4976,1.7943,9.2433,32.824577,69.51173333333334,Not Ideal
ITCI,25.1623,-9.809,-45.4943,67.22222,-10.047000000000002,Not Ideal
ITGR,25.3048,-31.4344,36.5684,18.760365,10.146266666666666,Not Ideal
ITI,,-169.8638,109.8164,21.238096,-30.023699999999998,Not Ideal
ITIC,70.0152,-64.3345,-9.275,,-1.1981000000000044,Not Ideal
ITRI,40.2036,-88.0229,-1095.9207,22.126146,-381.24666666666667,Not Ideal
ITT,336.2759,16.0291,11.8529,20.27565,121.38596666666665,Not Ideal
ITW,27.7383,12.6206,-2.5379,22.516895,12.607,Not Ideal
IVAC,2420.8333,-164.1435,-28.6091,-12.5,742.6935666666665,Not Ideal
IVR,-94.6248,347.6933,-96.064,2.22987,52.33483333333334,Not Ideal
IVZ,113.9968,-43.5084,-110.5246,7.7357297,-13.345400000000007,Not Ideal
IZEA,-70.1132,42.3126,,19.2,-13.900300000000001,Not Ideal
JACK,84.6564,-30.1493,12.9944,8.145251,22.500500000000002,Ideal 20% - 25%
JAGX,55.5651,-9.7747,,-0.45807692,22.895200000000003,Ideal 20% - 25%
JAKK,-57.9095,-1621.5213,-57.9863,4.470726,-579.1390333333334,Not Ideal
JAZZ,-238.1584,-32.0347,-285.1433,5.3083334,-185.11213333333333,Not Ideal
JBGS,27.2122,-207.7141,-193.6829,-9.208334,-124.72826666666667,Not Ideal
JBHT,50.3465,27.4111,-24.8686,19.100945,17.629666666666665,Not Ideal
JBL,1188.8889,43.1034,-17.8715,11.414286,404.7069333333333,Not Ideal
JBLU,-86.5583,98.9011,-14.3646,-73.5,-0.6739333333333342,Not Ideal
JBSS,10.4066,3.4248,1.7318,20.899158,5.187733333333333,Not Ideal
JBT,9.4669,15.3652,324.0175,15.830986,116.28320000000001,Not Ideal
JCI,159.4295,-6.4142,-100.0,16.019463,17.671766666666667,Not Ideal
JCTCF,24.0769,-66.3057,-101.7718,,-48.00020000000001,Not Ideal
JEF,115.9788,-53.0894,-64.646,10.54258,-0.5855333333333306,Not Ideal
JELD,84.3317,-72.9141,36.5605,10.097562,15.992699999999997,Not Ideal
JHG,375.825,-39.9355,5.2632,10.719863,113.71756666666666,Not Ideal
JILL,,-79.8119,-249.8596,7.1074376,-164.83575,Not Ideal
JJSF,203.7804,-15.0557,67.0499,23.152802,85.25819999999999,Not Ideal
JKHY,4.9891,16.5175,1.0278,28.805265,7.511466666666666,Not Ideal
JLL,138.9068,-31.9364,-65.5615,11.98469,13.802966666666672,Not Ideal
JNJ,41.8921,-14.0674,95.9367,14.161411,41.253800000000005,Not Ideal
JNPR,-1.9783,86.387,-34.1401,15.66,16.7562,Not Ideal
JOB,-100.0418,326550.0,-51.9465,3.277,108799.33723333332,Not Ideal
JOE,64.9293,-4.8637,9.5662,526.1473,23.2106,Ideal 20% - 25%
JOUT,50.9623,-46.6413,-56.0945,11.622857,-17.257833333333334,Not Ideal
JPM,65.9195,-22.0507,31.5214,12.643694,25.130066666666664,Not Ideal
JRVR,-3682.0688,-117.9243,-447.6706,4.5051546,-1415.8879,Not Ideal
JVA,-1431.2202,-398.3051,-77.6869,4.0499997,-635.7374,Not Ideal
JWN,,-125.7971,37.6404,9.728856,-44.07835,Not Ideal
JYNT,-42.5468,-91.7158,-1656.1065,31.564104,-596.7897,Not Ideal
K,18.9448,-35.4839,-0.9375,15.316273,-5.825533333333333,Not Ideal
KAI,52.2628,43.8882,-4.0181,25.697447,30.710966666666664,Not Ideal
KALA,36.6904,-68.5691,-5.852,-0.59478265,-12.576900000000004,Not Ideal
KALU,-164.2361,60.0,-259.4595,12.398406,-121.23186666666668,Not Ideal
KALV,,78.0534,12.8347,-4.669456,45.44405,Not Ideal
KAMN,-162.6165,-211.2274,-116.3609,45.99,-163.4016,Not Ideal
KAR,13200.0,262.7068,-163.8889,17.315,4432.9393,Not Ideal
KBH,90.6361,44.6077,-27.7334,7.852694,35.8368,Not Ideal
KBR,-137.5,603.7037,-239.4737,16.873077,75.57666666666667,Not Ideal
KDP,61.9623,-33.0848,51.8802,16.19082,26.919233333333334,Not Ideal
KE,212.1071,-44.9684,78.6421,9.981308,81.92693333333334,Not Ideal
KELYA,-316.8056,-140.0384,-158.24,9.32,-205.02800000000002,Not Ideal
KEQU,,66.8301,-112.047,15.972221,-22.608449999999998,Not Ideal
KEX,-9.39,-149.5197,82.2988,16.640337,-25.53696666666666,Not Ideal
KEY,95.4579,-26.9714,-49.5566,9.033191,6.309966666666663,Not Ideal
KEYS,42.5837,25.7271,-5.9609,20.402721,20.7833,Ideal 20% - 25%
KFFB,-114.5055,-12.6374,-41.3208,,-56.15456666666666,Not Ideal
KFRC,34.1512,0.3379,-19.032,16.813513,5.1523666666666665,Not Ideal
KFY,,185.1451,-35.7982,13.030044,74.67345,Not Ideal
KHC,184.2697,133.498,20.821,12.811667,112.86290000000001,Not Ideal
KIDS,-50.6435,-107.7368,-1767.2496,-27.90534,-641.8766333333334,Not Ideal
KIM,-15.6644,-85.075,419.3632,25.286667,106.20793333333334,Not Ideal
KINS,-858.78,205.2843,,-11.146191,-326.74784999999997,Not Ideal
KIRK,,32.3757,-302.9147,-1.6272035,-135.2695,Not Ideal
KKR,136.3238,-111.0232,-815.4531,15.646865,-263.38416666666666,Not Ideal
KLAC,70.8019,59.8335,1.9709,25.156933,44.2021,Not Ideal
KLIC,602.0287,18.0804,-86.8184,17.003597,177.76356666666666,Not Ideal
KLXE,,-99.0668,-719.3548,7.3404255,-409.21079999999995,Not Ideal
KMB,-22.8741,6.6152,-8.7901,17.983421,-8.349666666666666,Not Ideal
KMI,1399.1597,42.8251,-6.1617,14.732,478.60769999999997,Not Ideal
KMPR,-130.1781,131.6896,-5.0593,10.833955,-1.182599999999996,Not Ideal
KMT,-1061.5616,165.685,-18.0912,14.509091,-304.65593333333334,Not Ideal
KMX,,54.1395,-57.8943,18.34543,-1.8774000000000015,Not Ideal
KN,2178.7879,-385.9707,-116.8333,12.407692,558.6612999999999,Not Ideal
KNSA,-2.1421,-216.1084,-92.3191,33.70909,-103.52319999999999,Not Ideal
KNSL,72.6541,4.2284,93.6304,20.709383,56.837633333333336,Not Ideal
KNX,81.3133,3.7581,-71.8473,16.63849,4.408033333333331,Not Ideal
KO,26.1262,-2.3437,12.2825,22.069395,12.021666666666667,Not Ideal
KOD,100.5996,25.032,-21.9673,-0.7477477,34.554766666666666,Not Ideal
KODK,-104.4362,8.3333,188.4615,,30.786199999999997,Not Ideal
KOP,-30.1639,-25.5869,40.694,10.089354,-5.018933333333332,Not Ideal
KOPN,204.5235,43.8703,2.1852,83.75,83.52633333333334,Not Ideal
KOS,-81.0888,-391.062,-5.7519,5.410378,-159.30089999999998,Not Ideal
KPTI,-36.7779,33.2047,-13.426,-1.039604,-5.6664,Not Ideal
KR,,-35.9768,35.5891,12.187912,-0.19384999999999764,Not Ideal
KRC,235.7174,-62.9679,-8.7587,21.949043,54.6636,Not Ideal
KREF,152.1885,-72.2247,-180.9674,7.4724407,-33.66786666666666,Not Ideal
KRG,398.0953,-84.3625,-475.8943,91.208336,-54.05383333333333,Not Ideal
KRNY,40.6272,6.8224,-39.5813,10.887755,2.6227666666666685,Not Ideal
KRO,76.6823,-7.4402,-146.9856,15.589458,-25.914500000000004,Not Ideal
KRYS,116.2776,101.2002,-107.81,37.01659,36.555933333333336,Not Ideal
KSS,,-675.4601,-102.0256,9.022727,-388.74285,Not Ideal
KTCC,-8.7642,-22.2069,52.7095,,7.246133333333333,Not Ideal
KTOS,-102.5126,1745.0,-75.8808,34.584908,522.2022000000001,Not Ideal
KURA,45.5688,4.1191,12.3609,-8.260162,20.682933333333335,Ideal 20% - 25%
KVHI,-55.5014,-346.1334,-164.1781,32.466663,-188.6043,Not Ideal
KW,200.0908,-71.6404,-424.2263,,-98.59196666666666,Not Ideal
KWR,206.0391,-113.1261,-807.7271,18.463726,-238.27136666666664,Not Ideal
KZR,30.8754,24.9112,49.2841,-0.66888,35.02356666666667,Not Ideal
L,-267.7766,-47.3752,74.4526,26.041378,-80.23306666666666,Not Ideal
LAD,125.4093,18.0077,-20.0,6.9131556,41.139,Not Ideal
LADR,-491.2911,151.6135,-28.8939,8.113806,-122.85716666666666,Not Ideal
LAKE,,-67.8121,-83.5297,8.532994,-75.6709,Not Ideal
LAMR,59.4545,13.0271,13.0209,20.557219,28.500833333333333,Not Ideal
LANC,3.9049,-37.0584,24.2225,27.395954,-2.9770000000000003,Not Ideal
LAND,-29.0499,34.7067,209.367,-43.72414,71.6746,Not Ideal
LARK,-7.6027,-45.1557,23.8712,,-9.629066666666667,Not Ideal
LASR,41.7399,83.9597,-23.652,-50.217392,34.01586666666667,Not Ideal
LAUR,-131.3772,-63.848,54.6433,9.620915,-46.86063333333332,Not Ideal
LAZ,31.2087,-32.2967,-121.112,9.326969,-40.73333333333333,Not Ideal
LBAI,65.237,12.9712,-21.0759,7.6749997,19.044099999999997,Not Ideal
LBC,119.8662,-8.6094,,38.125,55.6284,Not Ideal
LBRDA,83.9196,71.7213,-45.2665,5.8700237,36.79146666666666,Not Ideal
LBRDK,83.9196,71.7213,-45.2665,6.511811,36.79146666666666,Not Ideal
LBRT,55.0782,-322.9374,39.2178,6.8773007,-76.2138,Not Ideal
LBTYA,-924.742,-89.0279,-375.0272,-9.206897,-462.93236666666667,Not Ideal
LBTYK,-924.742,-89.0279,-375.0272,-3.4063785,-462.93236666666667,Not Ideal
LC,-109.9073,1459.1227,-86.5582,10.344595,420.8857333333333,Not Ideal
LCII,81.6075,37.2681,-83.747,14.527778,11.709533333333331,Not Ideal
LCNB,4.4782,5.5021,-42.932,9.4096775,-10.9839,Not Ideal
LCUT,-791.7526,-129.6428,36.4256,10.128478,-294.98993333333334,Not Ideal
LDOS,19.9045,-9.0305,-70.9489,15.793064,-20.024966666666668,Not Ideal
LE,,207.9457,-137.5498,38.11111,35.19794999999999,Not Ideal
LEA,135.8991,-12.3562,74.7025,7.2568703,66.0818,Not Ideal
LECO,34.1872,70.7369,15.4638,21.324596,40.12930000000001,Not Ideal
LEE,-1251.6456,-108.8679,161.1304,6.6489363,-399.7943666666667,Not Ideal
LEG,59.0514,-23.0119,-144.1575,13.799242,-36.03933333333333,Not Ideal
LEGH,31.2567,35.8966,-19.6435,10.699482,15.836599999999999,Not Ideal
LEN,79.7179,4.1537,-14.6423,9.409418,23.07643333333333,Ideal 20% - 25%
LEU,221.6912,-70.1714,61.6858,15.250896,71.06853333333333,Not Ideal
LEVI,-535.3757,2.8108,-56.1413,14.845889,-196.23540000000003,Not Ideal
LFUS,118.3358,31.5356,-30.49,19.612959,39.7938,Not Ideal
LFVN,11.646,-75.8027,-18.5897,8.654286,-27.58213333333333,Not Ideal
LGIH,32.6495,-23.9914,-38.9935,7.827265,-10.111799999999997,Not Ideal
LGL,1412.1901,-120.44,,25.391304,645.87505,Not Ideal
LGND,-2014.1709,-158.3867,-256.3322,12.444661,-809.6299333333333,Not Ideal
LH,52.773,-46.1953,-67.3208,12.703524,-20.247700000000002,Not Ideal
LIFE,108.1361,34.2632,11.1408,-1.6631579,51.180033333333334,Not Ideal
LII,30.2273,7.1336,18.7085,21.300713,18.6898,Not Ideal
LILA,-35.4148,-61.2574,-56.8834,9.425625,-51.1852,Not Ideal
LILAK,-35.4148,-61.2574,-56.8834,25.05,-51.1852,Not Ideal
LIN,52.9788,8.39,49.4816,25.780046,36.95013333333333,Not Ideal
