Ticker,2023_PE
FITB,10.34972
FIVE,20.447845
FIVN,22.326996
FIX,22.56874
FIXX,-1.3352858
FIZZ,21.899498
FL,9.557077
FLIC,8.362832
FLL,17.048386
FLNT,21.928572
FLO,18.98855
FLR,12.7665615
FLS,16.488134
FLT,13.448338
FLWS,23.615385
FLXS,11.6229515
FMAO,11.991477
FMBH,9.361446
FMC,11.873016
FMNB,9.240311
FN,19.12891
FNB,8.775974
FNCB,
FND,41.26217
FNF,8.703125
FNKO,15.7105255
FNLC,
FNWB,9.945454
FOLD,26.038462
FONR,
FOR,7.6180096
FORD,7.857143
FORM,28.313663
FORR,11.111764
FOSL,-0.66684216
FOX,12.25532
FOXA,8.259259
FOXF,10.090956
FPI,-269.0
FR,27.948486
FRBA,6.7009773
FRBK,0.01
FRD,
FRME,9.728324
FRPH,73.190475
FRPT,172.42741
FRT,32.600628
FSBW,6.986499
FSFG,6.549547
FSLR,8.428705
FSLY,75.29412
FSP,-6.1093755
FSS,24.847305
FSTR,14.42515
FTDR,11.869231
FTEK,Infinity
FTI,14.858808
FTK,6.481481
FTNT,33.005154
FTV,18.467627
FUL,15.235294
FULT,10.677216
FUNC,7.222222
FUSB,
FWONA,45.376812
FWONK,50.920288
FWRD,14.410596
G,9.475684
GABC,12.15209
GAIA,403.00003
GALT,-2.1949685
GATX,15.497494
GBCI,15.982683
GBLI,9.284023
GBX,11.0526905
GCBC,
GCI,10.145833
GCO,11.907407
GD,17.579046
GDDY,19.719145
GDEN,19.88889
GDOT,4.8950276
GE,36.108536
GEF,11.8119
GEN,9.304054
GENC,5.451456
GEO,10.937956
GEOS,30.95
GERN,-26.540667
GES,8.434375
GEVO,-1.7076924
GFF,12.202556
GGG,24.790274
GH,-6.219931
GHC,16.123148
GHM,72.20513
GIFI,361.5
GIII,8.0084505
GILD,9.677828
GIS,14.957356
GKOS,-76.33662
GLBZ,
GLDD,9.971015
GLPI,14.520134
GLRE,7.54025
GLT,4.279412
GLW,15.518349
GLYC,-3.6666667
GM,4.6733956
GME,183.66833
GMED,15.31155
GMRE,272.87
GMS,10.635844
GNE,34.065216
GNK,9.587053
GNL,-11.106984
GNRC,17.420252
GNTX,14.24074
GNTY,12.3375
GNW,6.6944447
GOGO,15.91228
GOLF,17.086351
GOOD,223.0
GOOG,21.323195
GOOGL,19.697042
GORO,-5.001
GOSS,-0.9671429
GPC,14.763501
GPI,7.4780526
GPK,9.135416
GPMT,16.185184
GPN,9.455168
GPOR,5.581467
GPRE,10.110578
GPRO,11.799999
GPS,13.420886
GRBK,7.4871798
GRC,17.531914
GRMN,24.166666
GROW,
GRPN,8.679105
GRTS,-0.83343756
GS,11.211669
GSAT,-129.93
GSBC,10.530488
GSHD,26.823812
GSIT,-7.381818
GT,6.388298
GTES,10.709581
GTHX,-9.907895
GTIM,137.0
GTLS,10.293043
GTN,-10.896227
GTX,6.930657
GTY,22.983053
GV,
GVA,11.083832
GVP,-1.3085715
GWRE,65.46511
GWRS,37.02941
GWW,21.714735
H,34.15158
HA,-8.12987
HAE,20.751137
HAFC,6.928251
HAIN,13.151957
HAL,9.723351
HALL,
HALO,8.512061
HAS,15.02148
HASI,9.421052
HAYN,12.70273
HBAN,9.503497
HBB,13.28125
HBCP,8.142201
HBI,7.125
HBIO,12.824139
HBNC,7.642384
HCA,13.282111
HCC,12.454383
HCI,10.557836
HCKT,12.071428
HCSG,12.522989
HD,20.314209
HDSN,8.087999
HE,4.4819
HEAR,10.984252
HEES,8.385263
HEI,49.499355
HELE,9.022351
HES,15.044362
HFBL,
HFWA,9.47027
HGV,8.746887
HHS,7.09901
HI,11.850243
HIBB,9.461538
HIFS,
HIG,8.450698
HII,14.681289
HIW,64.57317
HL,30.0625
HLF,3.4370077
HLI,22.593473
HLIT,11.892473
HLNE,25.295303
HLT,24.281061
