Ticker,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow,2023_PE
SWKS,83.8856,-14.8902,-22.9297,13.269608
SWN,-99.1967,-7496.0,-15.7923,6.3237705
SWX,-13.578,-201.2506,-174.2235,20.293716
SXC,1072.973,132.0276,-42.8997,14.640846
SXI,80.6667,68.3245,126.3971,20.88823
SXT,8.4707,18.6467,-33.71,21.330381
SYBT,26.7985,24.5522,15.893,12.326976
SYBX,2.3457,9.2238,-13.402,-17.8
SYF,204.7653,-28.5477,-25.7958,7.489865
SYK,24.7029,18.2548,34.2239,25.551659
SYNA,-32.9966,223.4925,-71.4175,20.120575
SYPR,75.2398,-185.3233,-36.0064,
SYRS,2.9986,9.3533,73.869,-1.5988024
SYY,143.2807,159.2035,30.2742,15.784811
T,-487.9637,-142.4481,-268.9348,7.89486
TACO,,,,22.339287
TACT,-28.2238,46.8943,-179.9865,35.230713
TAIT,47.9029,59.602,-42.4875,
TALO,-60.7066,-308.7515,-50.9493,22.344261
TAP,-205.9747,-117.4306,-641.3006,9.922689
TAST,46.0442,75.6304,-144.7203,14.201492
TAYD,-64.9207,110.6909,180.7579,
TBBK,38.1712,17.6769,47.678,5.8304763
TBI,-143.4529,1.0368,-122.7595,17.955172
TBIO,116.3132,24.4186,-1.5411,-0.62086207
TBNK,-6.3155,-7.3092,-68.8846,15.081632
TBPH,-28.2684,-537.3211,-106.3285,-21.949999
TCBI,283.0786,30.9283,-43.1117,13.565727
TCBK,81.5271,6.599,-6.4017,10.175
TCI,40.9207,4882.5708,-98.7321,
TCMD,1805.0,51.2658,-259.6048,15.112904
TCON,70.8912,1.6325,-87.6849,-0.568105
TCS,,40.209,-294.3954,44.0
TDC,13.9535,-77.551,87.8788,14.0207405
TDG,-2.7182,27.3529,49.8845,33.73194
TDOC,-11.6139,3085.577,-98.3867,-21.691803
TDS,-30.9735,-60.2564,-906.4516,-24.548439
TDW,-34.2806,-83.1363,-546.8481,11.472806
TDY,10.7987,77.0941,12.313,18.229704
TECH,-38.7647,93.7547,4.8564,31.629904
TEL,-1038.1743,7.3861,-21.3344,17.240965
TELL,-45.5433,-56.5881,233.6218,-3.4892309
TENB,9.2345,97.5748,-15.1135,34.093987
TENX,229.6424,-65.9796,-30.2069,-1.1134986
TER,29.3876,-29.4787,-37.2814,24.736841
TEX,-2183.9623,35.8081,72.6667,7.8478565
TFSL,-2.7725,-7.9524,0.9187,50.345837
TFX,44.7478,-25.1837,-1.8756,13.528178
TG,-176.6476,-50.792,-472.1842,5.81982
TGEN,-160.0926,-166.2318,87.8368,-4.667333
TGI,,-90.5174,-309.5351,18.461622
TGLS,185.4492,128.5264,17.4255,12.863425
TGNA,-1.0022,32.0561,-24.5997,6.5946603
TGT,,59.0201,-59.977,15.334285
TGTX,24.5972,-43.0237,-106.3892,25.273586
THC,129.0727,-55.0328,48.6618,15.424328
THFF,-1.5916,34.2008,-14.6775,6.801126
THG,17.8701,-72.5639,-69.569,9.797134
THO,195.9412,72.428,-67.1058,12.5895815
THR,,2190.992,67.5592,16.734535
THRM,56.5321,-73.8414,65.0628,14.791667
THS,-190.5797,1070.4,-136.2953,13.584838
TILE,-176.7896,-64.587,127.592,11.771428
TIPT,-230.7771,-121.6983,-268.6125,
TISI,-21.5781,-137.673,-208.0523,-11.431035
TITN,,241.2224,54.2356,6.4956393
TJX,,3547.7778,6.5489,20.900442
TKR,29.7364,10.3766,-3.2646,13.540029
TLF,-127.627,-9.3796,207.0905,8.24138
TLYS,,-5711.2664,-84.9383,-24.895834
TMDX,53.802,-18.0572,-30.921,297.875
TMHC,172.3582,58.7871,-26.9634,6.9095354
TMO,21.1765,-10.0324,-13.741,23.570547
TMP,15.0487,-4.7432,-88.8216,9.428875
TMST,-376.252,-61.9298,6.6052,10.625
TMUS,-1.3055,-14.3519,221.1197,14.845735
TNC,92.5816,2.1572,65.1584,16.986841
TNDM,-145.2737,-707.6963,135.3331,-34.43119
TNET,24.2647,5.0296,5.6338,15.286132
TNXP,82.8805,19.4296,5.843,-0.25428572
TOL,86.6507,54.3256,6.6515,8.805762
TOWN,47.994,-12.2554,-18.6637,10.475806
TPB,36.3087,-77.6388,230.4012,8.952978
TPC,-15.1936,-328.4569,-18.5011,11.586666
TPH,66.2847,22.7574,-40.3357,7.3638344
TPHS,-580.1523,-0.5528,88.5887,
TPIC,738.5347,-59.0687,208.9794,-74.4
TPR,-227.9252,2.6492,9.3075,8.86923
TPX,79.0424,-27.0296,-19.2232,15.904984
TR,10.7314,16.2431,21.0372,-15.333333
TRC,-822.7027,195.5871,-79.3459,154.0
TREE,-243.2287,-371.941,-34.8749,13.476811
TREX,18.8497,-11.5509,11.2433,35.75494
TRGP,-104.582,1579.073,12.5805,15.757551
TRIP,-48.7889,-113.5135,-50.0,14.23545
TRMB,26.3914,-8.7459,-30.7761,20.0
TRMK,-7.9113,-51.2184,130.2071,10.493008
TRN,-223.5574,-66.978,76.3727,13.412061
TRNO,9.3477,126.9397,-23.512,33.475613
TRNS,,46.066,-6.0808,54.50495
TROW,29.9321,-49.4664,14.8148,12.622868
TROX,-70.485,73.7762,-163.5815,11.7
TRS,-171.8531,15.4598,-39.0056,12.004545
TRST,17.2863,22.2939,-22.0485,9.14726
TRT,-167.3121,-505.2453,-35.5324,
TRTX,-201.26,-143.3533,94.1697,8.510568
TRU,305.0991,-80.8459,-177.4315,17.058577
TRUP,508.3904,25.7304,0.047,467.59998
TRV,35.7805,-22.3921,5.2428,10.184563
TRVN,75.6546,4.0358,,-0.3037037
TSBK,13.6553,-14.4401,14.9068,
TSCO,33.1335,9.1863,1.7005,24.351494
TSE,5469.6203,-197.9318,62.7524,-0.9413793
TSLA,666.1581,127.7878,19.2005,58.98731
TSN,47.8409,6.2685,-120.0124,16.535519
TSQ,-120.2934,-26.2847,-464.4403,9.089776
TTC,24.3248,8.1483,-25.626,18.51055
TTD,-43.148,-61.2484,235.1878,47.415257
TTEC,18.8136,-26.7646,-91.8365,3.9749737
TTEK,33.9074,13.0213,3.9126,28.513828
TTGT,-94.4399,4284.51,-89.2788,13.850253
TTI,-302.0472,-92.4138,228.9195,9.2375
TTMI,-69.3503,73.8211,-119.79,8.831395
TTNP,-51.8912,16.2944,-45.4341,-7.252747
TTOO,5.2203,25.9174,-19.2346,-0.9157704
TTWO,,-29.0202,-369.067,24.064598
TUP,-87.3684,-1590.3846,,1.3495182
TUSK,-5.7403,-99.3897,410.9855,-17.263159
TW,36.4002,36.3756,17.9506,32.608418
TWI,-182.1123,255.5479,-55.3267,6.266667
TWIN,-25.361,-135.2199,-0.8312,14.290351
TWLO,93.4706,32.2397,-19.1621,18.854939
TWO,-111.4854,17.6321,-148.298,9.064749
TWOU,-10.0322,65.4041,-1.4105,6.3775005
TWST,8.695,43.2386,-6.0795,-11.949813
TXMD,-6.0532,-164.9578,,5.457143
TXN,38.8561,12.6142,-25.5915,30.259762
TXRH,684.8152,9.9978,12.9932,25.392235
TXT,141.4239,15.4155,6.9686,12.479591
TYL,-17.1245,1.723,1.0223,44.449715
TZOO,-106.7869,628.2108,86.4034,7.8082643
UA,-165.5636,,,11.042373
UAA,-165.5636,,,11.258333
UAL,-72.2167,-137.5255,255.2239,4.4116163
UAMY,-98.1602,-808.8938,-1580.9574,0.40160716
UBCP,18.8357,-8.4012,3.3845,7.2292657
UBER,-92.6714,1742.9435,-120.6433,33.31951
UBFO,12.6883,55.3377,26.2017,
UBOH,-1.265,-16.7219,-23.908,
UBSI,27.2349,3.233,-3.5071,12.047971
UCBI,64.4236,2.8432,-32.4098,10.755696
UCTT,53.9948,-66.1925,-176.9802,13.629808
UDR,133.4298,-42.0568,411.1971,86.818184
UE,9.7202,-55.0377,438.2218,39.76191
UEC,1.3895,-135.4553,-162.9665,347.0
UEIC,-86.2569,-92.3222,-24237.1007,18.872726
UFCS,-171.5082,-81.3497,-297.5916,13.512345
UFI,-150.7941,-47.8176,-405.4776,8.7846155
UFPI,117.0534,29.3128,-25.7473,13.587188
UFPT,18.8271,163.0555,7.502,32.77105
UG,40.9553,-44.843,0.4615,
UGI,175.7519,-26.8575,-239.9814,8.590909
UHAL,,83.8872,-17.8305,14.171111
UHS,5.0465,-31.8661,6.2441,11.273
UHT,461.3514,-80.6698,-27.0211,
UIS,-159.7442,-76.3657,306.3208,9.2271185
ULBI,-104.4725,-49.1453,-6147.8992,17.507246
ULH,53.1891,128.7063,-44.909,9.12549
ULTA,,460.6603,26.0257,13.786639
UMBF,23.2166,22.2833,-18.9162,10.457403
UMH,910.6429,-109.5013,-264.9979,84.1579
UNAM,-73.6019,,,
UNB,2.8504,-4.2141,-10.765,
UNF,11.2993,-31.5708,0.2611,19.939728
UNFI,-154.3796,66.443,-90.3226,15.3389845
UNH,12.2184,16.4015,11.2376,15.589183
UNIT,-117.5081,-106.6917,887.4683,10.379629
UNM,23.7074,43.4455,-8.7692,5.7733483
UNP,21.948,7.2819,-8.8454,18.697876
UNTY,52.7618,6.473,3.2504,6.415677
UONE,-553.4821,1.4623,,
UONEK,-553.4821,1.4623,,
UPLD,13.6531,17.5239,162.9237,3.1805553
UPS,859.7915,-10.4112,-41.912,15.036661
UPWK,145.9439,59.824,-152.1633,12.270833
URBN,,25030.7443,-48.5864,10.169666
URI,55.7303,51.8759,15.1544,14.458716
USAP,-96.0204,965.0396,-160.82,10.802057
USB,60.5767,-26.8492,-6.7983,9.561628
USEG,-72.5113,-45.5932,3259.9169,-28.55
USFD,-172.5664,61.5854,90.9434,13.99726
USLM,31.2582,22.6319,64.1,
USM,-32.3144,-80.6452,80.0,30.043388
USNA,-6.5448,-40.4747,-8.0202,13.61182
USPH,-8.9719,1.6104,-48.0897,32.747574
UTHR,-7.5758,52.8583,35.4049,9.423092
UTI,82.0804,77.2718,-52.329,18.66747
UTL,12.1118,14.6814,9.1787,16.225807
UTMD,36.9513,11.3944,0.9834,
UUU,,-129.1232,-1021.8311,
UVE,6.815,-209.0655,-400.2336,9.773763
UVSP,95.671,-14.9029,-8.9811,10.537313
UVV,,-0.953,43.2852,
V,13.2984,21.493,15.4844,25.901342
VAC,-117.8182,697.9592,-35.0384,10.963554
VAL,-100.0,inf,390.3116,6.7502546
VALU,,2.3282,-24.1499,
VAPO,16.112,89.3963,-48.6195,-0.43402776
VBFC,45.581,-33.3092,-76.9055,
VBIV,50.8825,62.4346,-18.064,-1.0782353
VBTX,88.9257,4.8222,-26.0083,8.4089365
VC,-173.2143,202.439,291.9355,10.855545
VCEL,-360.8589,123.6515,-80.9564,94.48979
VCTR,30.993,-1.0338,-22.6321,8.544241
VCYT,116.4571,-51.6165,103.512,inf
VECO,-410.3087,541.1476,-118.1907,17.09524
VEEV,,12.4716,14.1126,29.592453
VERI,35.0823,-60.4821,129.3892,-48.0
VERU,-138.972,-1236.5481,10.8425,-4.567
VFC,,240.0457,-91.45,9.642857
VGR,136.1391,-27.6867,15.6426,7.7669168
VHC,-115.3055,-15.5192,-23.1357,2.9726775
VIAV,37.7551,-77.037,64.5161,14.258928
VICI,13.702,10.2366,124.8981,10.640221
VICR,216.1642,-55.0623,110.6225,33.47525
VIRC,,578.1362,-209.3221,6.1525426
VIRT,-26.5434,-44.4248,-46.4068,8.454902
VKTX,39.2328,25.2355,24.7259,-48.61613
VLGEA,-19.8284,34.1903,85.3,
VLO,-165.4469,1139.5699,-23.3605,11.297636
VLY,21.3089,20.0513,-12.3653,6.359091
VMC,14.7648,-14.192,62.1265,26.46317
VMI,39.0474,28.2334,-42.8074,12.840406
VNCE,,-80.6486,201.8419,-4.828572
VNDA,42.0577,-81.072,-60.0159,-14.484849
VNO,-159.2579,-296.8756,-130.4457,-334.25
VNRX,31.7537,12.8815,16.6848,-2.875
VOXX,,-183.4348,27.9541,-8.049382
VOYA,-1250.4854,-78.481,22.549,7.2563562
VPG,87.4571,78.3443,-28.7164,15.875
VRA,,105.4832,-434.875,9.6214285
VREX,-130.0518,74.1379,59.0759,12.953125
VRNS,24.307,6.5522,-18.9547,193.19565
VRNT,,-298.3349,3.365,9.969356
VRRM,-1005.3954,123.1055,-38.3455,17.643383
VRSK,-6.5105,43.2238,-35.6177,30.064207
VRSN,-3.6923,-14.1437,21.3416,19.822857
VRTS,160.3037,-43.5255,11.128,7.672228
VRTX,-13.6298,41.8385,8.9585,23.329802
VSAT,,-520.8616,-7083.4299,-27.965517
VSEC,-254.0514,252.2345,39.4704,15.692466
VSH,142.4038,43.9105,-24.484,11.7653055
VST,-300.3145,-3.6892,-221.6789,16.255766
VSTM,5.1295,3.6685,18.3642,-3.624074
VSTO,,77.8965,-102.0536,7.8501124
VTNR,52.5756,-73.7421,1382.4969,-3.8382351
VTR,-88.8402,-196.8148,-13.6447,-51.0625
VTVT,52.8062,47.5629,5.6669,-84.283325
VUZI,124.9152,0.957,23.0242,-2.3152544
VVI,-75.2322,-125.0607,-31.0207,18.160622
VVV,32.7543,0.9517,234.5982,21.385788
VXRT,118.7151,52.9133,-23.472,-1.8207693
VYGR,-293.7808,-34.8175,-385.1448,-4.4508667
VZ,23.9537,-3.6664,-45.3613,8.986395
W,-170.8108,916.0305,-44.553,25.365854
WAB,34.7826,13.4409,28.752,20.298136
WABC,7.5809,41.0651,32.5598,9.696099
WAFD,5.8678,28.7095,8.9265,8.954248
WAL,77.497,17.5823,-31.675,6.2650537
WASH,10.0832,-6.7504,-32.7911,10.4933605
WAT,32.8377,2.1523,-9.2576,23.850077
WATT,30.1432,-36.575,-26.2928,-0.44235882
WBA,457.4561,70.6137,-171.0168,6.046075
WBS,85.3242,57.5788,34.6986,7.102871
WCC,362.8083,84.8947,-11.0401,9.509382
WD,7.9557,-19.5446,-49.7909,18.927275
WDAY,,-110.268,-1365.5172,31.377863
WDC,-428.4,82.704,-213.7333,9.22425
WDFC,15.6795,-4.1293,-1.9843,38.177475
WEC,8.359,8.2828,-5.4211,15.755749
WELL,-65.6597,-57.9893,140.8359,57.4142
WEN,70.0659,-11.4885,15.2619,17.808035
WERN,53.2145,-6.8697,-53.4179,12.160714
WEX,-100.041,201300.0,32.3734,11.5106945
WEYS,-342.251,43.712,2.1936,19.965517
WFC,554.6935,-38.1383,39.9576,10.858835
WGO,358.8067,38.5598,-44.7261,8.686275
WH,-284.8485,45.4918,-18.5915,15.7218685
WHD,43.9732,122.1564,53.5489,15.319404
WHG,-209.1204,-147.4035,-328.414,
WHLM,-191.439,-21.8902,-87.7302,-6.985074
WHLR,-3954.2857,31.8861,-62.3655,-0.06753555
WHR,65.8605,-185.1935,-131.6656,6.9597697
WINA,33.8547,-1.24,1.9105,
WING,83.0344,24.1197,32.5382,104.750916
WIRE,611.7699,32.5844,-48.1224,13.961916
WK,-22.0422,141.0469,40.219,75.82076
WKHS,-675.1862,-70.7797,5.6662,-0.6130769
WLDN,-41.9357,0.3683,-229.3324,14.22735
WLFC,-65.6135,62.2613,704.9458,38.868
WLK,510.6061,11.5136,-78.6827,15.963864
WM,21.3904,23.2379,2.9491,26.237886
WMB,618.9573,35.0692,55.1489,18.829268
WMK,-8.4664,15.0181,-17.0676,
WMS,,21.0057,86.8883,24.17037
WMT,,1.2065,-14.5762,24.504131
WNC,-101.1949,9544.1581,106.0005,8.197917
WNEB,111.3152,9.2325,-41.7932,9.59375
WOR,818.5682,-47.5838,-32.3834,16.416431
WOW,5250.6944,-100.3245,11408.0,-11.203125
WPC,-9.9638,46.1357,18.2253,22.136
WRB,92.6791,35.0685,0.0215,11.942724
WRK,-221.3345,12.6804,-274.5712,14.5
WRLD,,-38.9238,-60.623,10.796366
WSBC,98.5022,-20.6997,-17.2196,10.698031
WSBF,-12.7599,-72.4725,-51.891,11.287128
WSC,116.04,112.0217,40.3243,14.933853
WSFS,136.5013,-18.0764,21.037,9.941995
WSM,,65.4641,0.1391,17.835808
WSO,55.4071,43.4954,-10.784,28.073795
WSR,99.6685,192.7457,-45.6195,-573.5
WST,91.1612,-11.4687,1.2801,40.365597
WSTL,,,,4.9
WTBA,51.6477,-6.4668,-47.9795,10.966667
WTFC,59.1013,9.3384,22.1597,9.560976
WTI,-209.7592,-657.281,-93.252,-15.433333
WTM,-138.8599,-387.8722,-35.7719,29.473835
WTS,44.9694,51.7803,4.2147,22.097023
WTTR,-87.5326,-214.3351,54.1137,8.29646
WU,8.2628,13.0057,-31.2541,7.344262
WVE,-18.4544,32.376,-64.4593,-4.5186915
WVFC,-47.9518,-4.0123,37.299,
WVVI,-27.9686,-126.4364,85.3995,
WWD,-13.2058,-17.7096,35.3353,27.223421
WWR,-31.5178,-31.1137,-30.303,-0.88877547
WWW,-150.1096,-374.4898,-78.9697,9.968468
WY,227.1016,-27.8865,-55.3723,23.673077
WYNN,-63.4399,-43.9185,-272.2269,17.151625
WYY,-96.696,-7014.561,-82.8432,193.5
X,-458.2833,-39.5304,-64.5404,9.840054
XBIT,55.1912,88.9284,-25.3587,58.538464
XEL,8.4182,8.7038,2.0161,14.010417
XELA,-20.2431,191.8611,-69.8841,-1.6867391
XELB,-5.8132,-67.0223,423.9423,6.366667
XERS,34.6555,-22.8682,-34.233,-8.068182
XHR,-12.1307,-138.9654,-65.7702,41.308823
XNCR,-219.1799,-166.78,128.4971,-7.1088433
XOM,-202.6738,141.9271,-35.3965,12.243589
XOMA,18.7998,-208.2669,138.7219,-15.588235
XPER,26.9615,331.315,-81.9649,24.904762
XPL,152.0767,65.9485,-4.4297,-13.868
XPO,205.4545,98.2143,-71.6216,22.561974
XRAY,-663.0137,-331.1436,-86.1053,12.454356
XRX,-336.9792,-29.2308,-100.3106,6.042035
XTNT,-30.9554,74.9845,-107.7784,inf
XXII,65.4355,83.388,135.4058,-0.10680865
XYL,68.1102,-16.8618,71.5493,28.846321
YELP,-304.237,-8.3789,172.8506,19.509525
YETI,36.4574,-57.8118,89.4072,13.179348
YEXT,,-1.5133,-29.2958,12.613637
YMAB,-53.6816,72.8955,-77.5793,-54.17857
YORW,2.3256,15.285,21.333,20.884792
YTEN,8.0835,22.9807,6.5531,-0.282
YUM,74.2257,-15.873,20.5283,21.821264
Z,225.6947,-80.8712,56.4356,20.66627
ZBH,-389.1289,-42.3805,342.5238,13.902073
ZBRA,66.0714,-44.6834,-36.0691,22.438074
ZDGE,-1575.4919,17.774,-162.8166,-3.8333333
ZEUS,-2263.5567,-24.8821,-51.0299,17.259258
ZG,225.6947,-80.8712,56.4356,20.770733
ZION,109.462,-19.6634,-25.0276,8.89278
ZM,,104.612,-92.4609,12.455823
ZS,127.6217,48.9446,-48.1562,53.5
ZTS,24.359,3.7801,10.8798,25.005444
ZUMZ,,56.4918,-82.3672,32.89423
ZUO,,35.8748,99.1149,19.23077
USIO,-88.9328,1604.8086,-91.3353,8.388333
VISL,-6.7312,-17.3987,-32.5923,-1.6291666
WW,-10.5942,-482.6711,-56.2986,5.367647
XFOR,42.7564,5.83,7.777,-2.3625531
ZYXI,88.4836,-0.3216,-42.9141,12.655557
